2020-05-18/16:35:51		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:02		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:03		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:04		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:05		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:06		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:07		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:08		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:09		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
2020-05-18/16:41:10		 ApsFailure_10051995_120213.csv: File loaded successfully!!
