class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,330,na,20,na,0,0,0,0,0,0,220,19728,31456,108,0,0,19312,0,0,0,0,0,48758,36100,48036,5412,0,0,0,0,46,74,0,0,0,0,0,0,0,0,51512,0,240,182,794,2262,16936,31098,0,0,0,0,36084,8692,4082,970,440,310,208,668,58,0,96896,66,6,18,0,19312,856,35738,12044,na,na,na,na,na,na,na,na,47180,330.12,96896,96896,95656,161,958,9090,96020,51512,1209600,0,na,na,na,21988.8,0,28426.56,6,40,0,0,0,11848,35740,3654,218,52,0,0,na,0,96896,na,1158,30,1104,6596,9490,31810,1324,0,0,0,na,na,na,na,na,na,na,na,na,170,42,0,0,0,0,0,0,0,0,760,76,10,14650,7662,878,156,77580,8764,0,28,0,0,0,115.1,138,30020,7436,2730,834,1812,3586,1056,4032,6,0,0,0
neg,415712,na,654,0,0,0,0,0,0,0,0,0,0,0,0,0,10897674,0,0,0,1156102,1559354,21547786,20485832,3627236,1634138,0,0,0,0,664,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26338606,21882,15308,90880,548,10897674,242482,1102022,2516642,217600,148640,140600,133760,127740,153780,143260,144680,121980,415711.13,26338606,26338606,1470,0,134,56346,858300,0,1209600,415920,0,0,0,20133006.72,0,5316712.32,0,0,0,0,0,0,0,0,0,0,0,0,0,530,26338606,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42132,374,0,0,0,0,0,0,0,0,156782,64100,22208,19965122,3178168,519000,79934,10040,3260,25265778,119046,0,0,11208110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,29342,na,562,456,0,0,0,0,0,0,705454,2474064,235244,166,0,0,1466710,0,0,0,2478,3718,2692036,2011742,962370,626244,0,0,0,0,864,1164,0,0,0,0,0,0,208,935036,2479684,0,2396,2320,3764,5580,477738,2923054,76,0,0,0,1716724,1029264,273930,120380,68636,43412,40874,105542,16166,0,3657278,282,368,400,0,1466710,57058,325636,633644,288900,348060,311380,na,na,na,na,na,8980,29342.38,3657278,3657278,3651236,12075,0,119012,23120,3414928,1209600,142690,4,64,0,1994384.64,1141473.6,274613.76,84,672,0,0,112684,1717262,1379072,186782,12296,5478,1354,0,0,460,3657278,na,5026,676,34884,363224,1014670,1252742,703802,39574,328,2,416,1812,2020068,136948,0,30,0,0,2021660,5414,572,0,0,370,1141882,0,0,0,0,29302,13534,5146,6352630,987832,104890,25050,9303480,931412,3192990,8880,0,0,0,1352.3,1382,1450070,677078,371414,82084,122316,638946,58188,13134,1698,0,0,0
neg,52758,na,220,na,0,0,na,na,na,na,na,na,na,na,na,na,1554724,0,0,0,16296,24454,2784412,2470178,701156,261164,0,0,0,0,284,432,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3502678,1118,774,182,0,1554724,52500,431458,267868,244800,238380,na,na,na,na,na,na,210400,52757.19,3502678,3502678,3509616,15138,81292,103380,1074680,3138334,1209600,0,na,na,na,2829872.64,0,304368,4,680,na,na,na,na,na,na,na,na,na,na,na,0,3502678,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2720,248,0,0,0,0,0,0,0,0,24708,16556,3770,5706866,1021572,135704,19116,5419820,573248,2654496,4662,0,0,51757170,2192.46,1962,na,na,na,na,na,na,na,na,na,na,0,0
neg,28786,na,242,214,0,0,0,0,0,0,2786,92672,993358,914320,59162,0,898776,2398,0,0,0,0,1768044,1438346,434172,274700,0,0,0,0,292,104,0,0,0,0,0,0,1444436,256012,361846,0,3422,1972,2808,231904,1541300,280870,18,0,0,0,893706,359512,144178,109894,107212,222748,225042,0,0,0,2202812,0,128,74,6,898776,28490,154288,278518,240980,na,na,na,na,na,na,na,187500,28785.29,2202812,2202812,2195442,12777,9834,94716,986600,2062310,1209600,50550,2,76,0,1557104.64,35976.96,467115.84,0,0,0,0,0,5254,288524,676460,984300,97236,9072,1446,64,78,2202812,na,4406,530,47172,353110,133726,1053788,455084,14384,92,0,358,250,1479942,10054,0,3104,0,12,1580148,2138,254,0,0,350,36120,0,0,0,0,16478,18160,3700,0,0,47056,12218,234380,52830,0,0,0,0,0,1109.5,1256,524326,348902,189486,86078,172222,140860,126090,102280,317414,54636,0,0
neg,34558,na,318,na,0,0,0,0,0,0,103956,602980,1091742,241262,3428,0,1009610,0,0,0,1970,3604,1845772,1640308,469392,179176,0,0,0,0,508,114,0,0,0,0,0,5070,725406,955724,357168,0,2164,1508,2428,6310,914128,1116810,18,2,0,0,803776,370210,188552,134426,108826,113446,185070,126398,12094,570,2317352,20,40,58,10,1009610,32384,334956,132822,231680,1310700,1310700,1310700,1310700,1310700,1310700,1310700,235020,34557.2,2317352,2317352,2307474,na,49958,109092,1104900,2043368,1209600,0,na,na,na,1869298.56,0,172577.28,na,na,0,0,20956,362100,787038,807338,58738,6504,694,0,na,28,2317352,na,1306,202,68666,126518,134034,1608186,102692,1762,2,0,na,na,na,na,na,na,na,na,na,1030,82,0,0,0,0,0,0,0,0,15532,32434,7024,0,0,70860,10302,4026060,450712,0,0,0,0,33557200,na,na,184834,315636,219400,124116,296970,369608,324012,116264,90776,1752,0,0
neg,137128,na,604,na,0,0,0,0,0,53010,2827742,3623656,1195786,116918,2972,498,3361604,0,0,0,85634,133000,6749538,5979864,1167804,716818,0,0,0,0,550,2206,0,0,0,0,0,34864,368096,4843342,2574280,0,4324,1442,2658,3896,32734,7775524,4,0,0,0,1740458,2669382,1310274,688530,379414,236104,196682,333898,231134,34706,8004336,14,12,28,0,3361604,103616,481674,680992,188500,165840,158340,180600,171460,181560,na,na,106840,137128.4,8004336,8004336,8014576,46587,1188,63630,732340,7820582,1209600,0,na,na,na,7204837.44,13.44,609334.08,8,650,0,972,798244,3959440,2044746,858206,128144,28462,2358,10,na,0,8004336,na,10578,1556,10926,586926,411720,3980264,2741116,77184,312,0,na,na,na,na,na,na,na,na,na,4986,138,0,0,0,12,0,0,0,0,49910,33362,7956,24508550,3414774,333944,47172,40694220,4135954,273464,194580,0,0,17128420,3321.88,3392,664554,1279714,767026,321510,613362,682126,924896,2508796,58598,0,0,0
neg,29490,na,0,na,0,0,0,0,0,0,4866,354738,2537498,681010,27050,686,1572020,16246,0,na,0,0,2264204,1181946,1799852,936102,0,0,62898,0,0,0,0,0,0,0,0,0,2079968,1524542,1338,0,31138,29122,58588,1510936,1903148,72916,0,0,0,0,1222516,996664,431104,289738,212572,173332,168076,97116,14690,40,4064988,98,626,844,464,1572020,110644,747518,1041920,527320,507300,578520,0,0,0,0,0,170820,29489.9,4064988,4064988,na,16417,310892,na,422320,na,1209600,0,na,na,na,3126590.4,0,468466.56,na,na,0,0,0,666,731394,2241822,535778,74606,20428,1154,na,654,4064988,na,8674,1824,492394,693372,1808780,578676,21588,540,0,0,na,na,na,na,na,na,na,na,na,3670,574,na,na,na,na,na,na,na,na,93076,7740,1514,8264828,1861550,115396,15226,13493460,1862190,0,30606,0,0,na,na,na,489868,2000426,687194,227518,161572,32840,5168,908,354,0,0,0
neg,1426,na,2130706436,38,0,0,0,0,0,0,82,42236,41148,0,0,0,31146,0,0,0,0,0,85860,79644,10444,3992,0,0,0,0,28,16,0,0,0,0,0,0,56700,26766,0,0,78,14,34,56,1358,81926,0,0,0,0,34586,39396,7350,1904,130,44,24,32,0,0,96336,4,364,336,0,31146,592,5972,4446,na,na,na,na,na,na,na,na,10200,1425.13,96336,96336,99086,266,0,9504,96060,83466,1209600,1604,2,2,0,73870.08,0,9493.44,0,26,0,0,0,15336,65102,2496,392,126,14,0,0,6,96336,na,150,22,2894,2552,1246,48488,27004,1104,6,0,62,68,74238,56942,0,2,0,12,74280,70,56,0,0,0,0,0,0,0,0,386,120,198,0,0,422,158,461200,46124,40762,36,0,0,425150,56.14,60,10246,9582,2628,1310,3376,55894,430,0,0,0,0,0
pos,791254,na,na,na,na,na,0,14868,921256,9292232,17829808,16418686,5286406,370400,15482,0,16175962,12142,0,na,4115140,6289860,35402544,33278180,13792288,4396396,na,0,0,0,na,na,0,0,0,0,0,0,48206,32339732,17761200,0,291518,192100,156468,142506,38551590,10814792,162,2,0,0,10722776,13721260,8503616,5099010,3309960,2280026,2307222,3015564,738916,450788,53326088,na,na,na,na,16175962,570394,3965738,9803976,389780,335600,272280,241120,232480,246140,257300,293720,502860,791253.58,53326088,53326088,52153362,281154,na,na,1168940,50149138,1209600,na,na,na,na,41232372.48,0,8856571.2,na,na,7254,596600,7713378,6916904,11272358,14883860,7258736,1460916,38966,166,na,na,53326088,na,68136,11932,1957784,5499446,2049652,26852268,13372038,337520,362,0,8082,48246,35641650,16404972,692,106652,0,0,37971484,na,na,na,na,na,na,na,na,na,na,381376,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9385322,6823460,3625532,1380864,3262488,5727988,7563752,12114820,264714,198,na,na
neg,65008,na,144,122,0,0,0,0,0,0,356,149676,2258556,1210538,63748,160,1811524,0,0,0,0,0,3382910,3121122,407118,234358,0,0,0,0,180,64,0,0,0,0,0,76876,1738964,1407496,459698,0,2166,2438,5302,113636,2902336,657048,98,6,4,0,1196012,813916,395038,337260,276146,220656,211558,232448,0,0,3790204,164,518,316,2,1811524,42006,239250,166870,121100,106120,163960,na,na,na,na,na,12480,65008.32,3790204,3790204,3807072,26172,4456,14290,157480,3683034,1209600,97092,0,82,0,3289614.72,0,390759.36,0,0,0,0,0,7980,1204496,2011258,439640,16828,2814,18,172,194,3790204,na,2762,384,59114,162328,231110,2293956,926052,7268,60,0,292,152,3196890,56154,28,4140,0,0,3301828,1060,108,0,0,0,0,0,0,0,0,18446,60522,11642,0,0,128114,22278,207760,55058,0,0,0,0,5313150,729.32,726,406908,507468,401942,214962,434000,350616,298860,257950,781996,28332,0,0
neg,48,2,42,32,0,0,0,0,0,0,16326,12620,1368,0,0,0,7688,0,56,0,478,1530,31546,25142,15108,2354,0,0,0,0,78,78,0,0,0,0,0,0,0,2634,27680,0,178,10,26,400,660,5008,23956,76,0,0,27186,1420,334,246,148,98,450,128,170,134,47188,0,6,10,0,7688,458,8456,6606,na,na,na,na,na,na,na,na,14580,47.45,47188,47188,48140,65,0,4396,46660,30426,1209600,1016,4,12,0,6567.36,0,22747.2,2,36,0,0,18076,8940,2136,556,604,2,0,0,0,8,47188,0,1240,32,44,708,156,7988,18324,1790,32,0,50,162,8104,852,0,0,0,0,8196,130,96,0,0,0,0,0,0,0,0,476,0,0,360,162,228,52,19560,1958,19794,8,0,0,0,168.66,112,24400,4286,764,92,186,408,178,0,0,0,0,0
neg,1044,na,36,na,0,0,0,0,2028,32198,86210,32440,4026,0,0,0,47360,0,0,0,16724,25618,124266,120080,86566,7872,0,0,0,0,274,162,0,0,0,0,0,0,0,4924,151978,0,1510,396,604,1548,5286,147558,0,0,0,0,103766,27926,18352,3286,2414,322,128,480,184,44,227708,18,22,14,0,47360,1474,58786,25534,na,na,na,na,na,na,na,na,84260,1043.52,227708,227708,224112,433,14042,21834,226020,156902,1209600,0,na,na,na,62752.32,1.92,92907.84,2,92,44,17566,86080,43306,8590,996,320,0,0,0,na,0,227708,na,1368,78,2934,27658,44710,79980,174,0,0,0,na,na,na,na,na,na,na,na,na,790,78,0,4,0,0,0,0,0,0,1588,78,10,10024,4910,1820,306,384560,53478,114,64,0,0,43550,236.18,278,95272,16560,8474,3086,6538,3620,3252,20100,0,0,0,0
neg,59200,na,na,na,na,na,0,0,0,0,880,862630,3132710,373098,10518,194,1734562,0,0,na,0,0,3635450,3157148,1321254,445912,na,0,0,0,na,na,0,0,0,0,0,511336,3352468,468360,47866,0,7986,7588,8210,56242,3283422,1016544,38,0,0,0,1761768,636734,350332,283418,255920,292846,462932,328976,7096,8,4957608,na,na,na,na,1734562,57556,891046,428076,281360,335640,331180,327840,0,0,0,0,29960,59200.53,4957608,4957608,na,30261,na,na,107300,na,1209600,na,na,na,na,3934440.96,0,441816,na,na,0,0,0,77258,1786950,2141138,321758,44026,8472,428,na,na,4957608,na,5298,892,206050,148820,589818,3123622,300062,5466,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,33166,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,462310,1034756,845814,545688,1003676,382494,92818,11672,802,0,na,na
neg,756,na,0,na,0,0,0,0,0,0,138,110,52772,0,0,0,23226,0,0,0,0,0,51370,45898,16460,2434,0,0,0,0,0,0,0,0,0,0,0,0,32022,19694,1304,0,1428,74,118,180,280,50940,0,0,0,0,32088,16280,3110,800,224,190,328,0,0,0,67878,0,136,8,12,23226,694,11772,4654,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,16080,756.39,67878,67878,74104,154,754,6588,67580,53020,1209600,0,na,na,na,43224,0,8317.44,na,na,0,0,0,0,43700,8286,844,144,46,0,na,0,67878,na,1416,28,1806,5008,2246,32686,8246,1546,38,0,na,na,na,na,na,na,na,na,na,108,30,0,0,0,0,0,0,0,0,428,212,56,0,0,1134,294,158140,16800,0,0,0,0,0,na,na,10740,7994,2914,1524,4562,25242,44,0,0,0,0,0
neg,372,na,0,na,0,0,0,0,0,0,142,25532,1696,0,0,0,11590,0,0,0,0,0,26294,22968,5660,936,0,0,0,0,0,0,0,0,0,0,0,0,20214,5458,1698,0,1866,46,44,48,270,25096,0,0,0,0,15070,9272,2088,328,128,454,30,0,0,0,31996,0,26,2,0,11590,394,2750,2880,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,5320,371.42,31996,31996,38250,83,942,3042,31700,27370,1209600,0,na,na,na,21442.56,0,4130.88,na,na,0,0,0,20788,5982,450,132,18,0,0,na,0,31996,na,1784,20,56,1174,1044,2518,19178,1586,10,0,na,na,na,na,na,na,na,na,na,70,34,0,0,0,0,0,0,0,0,270,0,0,0,0,514,138,107480,11494,0,0,0,0,0,na,na,6454,4608,1564,244,322,14144,34,0,0,0,0,0
neg,36390,4,104,96,222,296,0,0,0,1910,223732,1514684,454360,39672,208,0,1047638,0,46,0,12506,21506,2044070,1807700,430132,173454,0,0,0,0,596,1720,0,0,0,0,0,0,8782,828926,1396858,0,5566,4302,6128,8102,8898,2189912,9978,1680,0,0,854856,479684,232636,183962,116356,83630,68524,71484,66844,76590,2487648,262,274,3278,16,1047638,24942,228340,198870,203420,213980,na,na,na,na,na,na,3700,36389.04,2487648,2487648,2443958,12070,19766,766,58040,2236776,1209600,62646,2,86,0,1885744.32,61806.72,285368.64,58,694,0,6,69472,910604,966610,260608,21856,4480,918,12,648,698,2487648,0,5738,864,70758,189796,67818,1224558,654596,20322,114,2,86,3114,1886768,921910,0,18,0,0,1901528,2296,750,0,0,20,61836,0,0,0,0,15756,5830,3838,2695804,401032,44334,12170,2693920,343696,2338516,606,0,30,0,1743.58,1808,362742,299998,146460,81686,197074,187242,879292,75018,5054,0,0,54
neg,30,na,2130706432,28,0,0,0,0,0,0,66,6358,4488,284,0,0,3784,0,0,0,0,0,9508,5668,7360,2082,0,0,0,0,146,32,0,0,0,0,0,0,9826,0,1370,0,1520,10,20,12,482,9150,2,0,0,0,8802,1272,230,190,116,46,530,10,0,0,16894,0,2,0,0,3784,224,3086,4126,na,na,na,na,na,na,na,na,7160,30.16,16894,16894,19482,34,0,1550,16720,11196,1209600,668,2,2,0,4956.48,0,4741.44,0,12,0,0,0,4704,5882,588,22,0,0,0,0,56,16894,na,1484,16,36,396,592,2306,4828,1522,16,0,42,74,5786,60,0,14,0,28,5838,66,30,0,0,0,0,0,0,0,0,190,0,0,0,0,318,56,13480,1370,0,0,0,0,0,120.26,42,6656,3786,514,114,110,16,0,0,0,0,0,0
neg,6762,na,70,58,0,0,0,0,0,0,276,43264,216284,128824,10798,0,179508,0,0,0,0,0,392400,358762,91052,27948,0,0,0,0,30,28,0,1010,8314,5194,7868,17010,139544,112818,107688,0,442,482,546,582,19332,378060,2,0,0,0,184446,181536,24202,6324,2044,692,202,0,0,0,483526,12,224,90,0,179508,4900,59914,30988,na,na,na,na,na,na,na,na,90480,6762.61,483526,483526,490034,1450,0,47940,482900,399446,1209600,8314,0,20,0,352922.88,0,46243.2,2,52,0,0,0,16288,142892,200332,36594,2984,334,22,16,20,483526,na,446,40,2534,30182,11996,304558,46024,3476,190,0,86,118,346700,154802,34,2,0,0,355570,246,78,0,0,0,0,0,0,0,0,1882,748,246,0,0,4892,3970,54120,5442,419800,34,0,0,5762610,221.24,146,48872,39622,25716,15516,78574,160530,21170,8722,724,0,0,0
neg,524,0,26,20,0,0,0,0,0,0,3352,34956,47620,0,0,0,35252,0,0,0,210,482,81936,71582,26450,4886,0,0,0,0,52,16,0,0,0,0,0,0,0,2350,83578,0,1836,246,182,1062,4242,78342,18,0,0,0,63064,10298,6310,2472,2190,1054,360,180,0,0,108674,2,0,0,0,35252,964,14730,11328,na,na,na,na,na,na,na,na,25640,524.26,108674,108674,106200,202,0,10404,107900,86090,1209600,1382,0,10,0,30654.72,0,54189.12,0,94,0,0,2174,3764,48470,30016,1240,208,56,0,26,52,108674,0,1526,60,2110,25256,10198,23228,22492,1026,32,0,28,26,30890,74,0,0,0,0,32086,250,98,0,0,0,0,0,0,0,0,782,250,48,0,0,1092,198,2000,200,0,0,0,0,0,211.8,166,55842,7452,3640,1256,2418,4016,4900,6252,152,0,0,0
neg,29564,na,na,na,na,na,0,0,0,0,1330,430012,1387450,170176,26,0,755962,684,0,na,0,0,1610128,1413100,498878,180040,na,0,0,0,na,na,0,0,0,0,0,7504,1439752,426870,114868,0,6076,3996,3938,5704,236828,1727742,4708,2,0,0,934580,267156,138030,111230,95150,113324,210758,114166,4600,0,2109744,na,na,na,na,755962,21914,265558,231274,300300,0,0,0,0,0,0,0,185740,29564.07,2109744,2109744,na,12218,na,na,891880,na,1209600,na,na,na,na,1833322.56,0,150937.92,na,na,0,0,0,89994,1062600,743526,76932,12954,2926,62,na,na,2109744,na,5020,736,94292,69914,144412,1510276,161852,2480,12,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,12852,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,167832,408598,375720,186912,398164,280168,111204,38388,21984,24,na,na
neg,28808,na,762,496,0,0,0,0,0,0,1584,85064,1207456,1043964,95644,16688,1249176,0,0,0,0,0,1972526,1534504,639830,364682,0,0,5502,0,4750,804,0,0,0,0,0,21304,1322616,1103942,2538,0,5586,1606,2020,3420,57036,2379552,1180,0,0,0,1134008,473964,196064,138576,108218,95584,128324,175578,84,0,2613072,130,478,192,14,1249176,46930,212010,423628,275100,302960,na,na,na,na,na,na,54260,28807.93,2613072,2613072,2594308,14319,123560,12482,186340,2450400,1209600,63926,0,84,0,1924463.04,0.96,515256.96,8,268,0,0,0,17752,345354,1273238,742082,65632,5894,448,62,186,2613072,na,7798,626,87982,202844,190920,1429044,508586,22188,412,0,1282,2698,961372,145174,0,29576,0,0,1956894,2372,380,0,0,0,0,0,0,0,0,30268,20366,3322,0,0,69468,9122,2429820,817488,0,0,0,0,0,1822.52,1556,538430,720668,260236,107670,216036,184596,184826,138556,98262,1120,0,0
neg,143982,na,1756,1360,0,0,0,0,0,16042,1902750,4910852,1760632,171626,1038,0,4749086,0,0,0,14784,33960,7154592,5881364,2439062,1127088,0,0,0,0,1840,750,0,1802,4894,5022,12110,17806,199870,3153590,5367842,0,4494,854,1272,3204,238640,8514466,6,0,0,0,2257586,2635200,1526404,803536,454548,519082,566104,474,0,0,9609798,372,790,2652,0,4749086,183970,1092514,1322642,261160,300440,297200,340800,344820,309020,267000,na,299700,143981.12,9609798,9609798,9547462,49868,10218,100548,1125700,8762956,1209600,197356,196,242,0,7282612.8,0,1473206.4,0,814,0,88,439956,4414624,2946018,853396,90684,15612,2500,58,836,844,9609798,na,11450,1382,88342,813436,513162,3616402,3658812,59592,356,0,2052,1710,6955622,1147742,58,2254,0,0,7338260,6394,186,0,0,0,0,0,0,0,0,95516,45864,11512,0,0,146614,37256,846600,142362,9089992,7244,0,0,92870300,2922.52,3320,1546254,1056400,597718,306016,698712,826064,1058768,2470184,200256,2564,0,0
neg,31992,na,540,498,0,0,0,0,0,0,569536,2493832,440448,2882,0,0,1295078,0,0,0,13028,21736,2780376,2189870,1034490,570078,0,0,0,0,760,314,0,0,0,0,0,0,0,839640,2667042,0,1502,520,770,1350,35222,3466770,548,0,0,0,1533878,1046790,313266,198958,121780,80236,85064,126702,2,0,3828114,462,2830,1744,60,1295078,47438,354312,679184,360100,305620,314440,na,na,na,na,na,50520,31991.62,3828114,3828114,3829284,14079,516,17700,195780,3506718,1209600,158878,2,206,0,2176994.88,0,1326366.72,4,356,0,0,85088,1418736,1731008,255650,11610,3664,922,0,0,196,3828114,na,4282,338,6050,1020032,135058,1025098,1287912,27774,132,0,628,430,2244498,618816,0,12042,0,0,2261190,11246,1190,0,0,0,0,0,0,0,0,26196,2986,1422,0,0,101856,18892,5348480,542254,0,0,0,0,30991610,916.86,874,1381136,733280,296674,112864,201704,510272,172964,97326,464,0,0,0
neg,124656,2,278,170,0,0,0,0,0,194792,3897674,2778378,707246,66264,3186,0,3423036,0,0,0,231038,322998,6815316,6243968,3042264,630724,4,0,0,0,234,1552,0,0,0,0,0,214966,2338100,4351814,742660,0,35368,26298,30926,42184,75584,6755470,575266,104470,1974,0,3584232,1537928,613600,408354,330820,252934,222688,197348,111212,388424,10089184,1576,90,1390,0,3423036,99934,2516812,524078,344820,378660,375140,328660,332740,411100,353360,390840,118580,124655.35,10089184,10089184,10040436,39591,48,33410,403460,7651196,1209600,186304,0,274,0,6947319.36,18.24,679423.68,1130,3502,0,7532,941124,1635758,2844420,1769994,403710,39506,5028,468,34,46,10089184,0,12078,1440,439424,277146,773016,5724722,409310,10370,34,0,220,2436,6951406,2533160,0,38432,0,0,7014492,5004,444,0,0,30,258,0,0,0,0,50700,21260,5470,18515482,3082934,266786,41382,17980,3396,9533806,18168,0,0,84655380,3374.28,3164,714730,1121358,1205696,866148,697610,700400,1900386,437532,3680,0,0,0
neg,35492,na,506,484,0,0,0,0,0,0,2524,53804,1840678,718540,45210,1096,1110452,0,0,0,0,0,2253670,1826652,542866,379888,0,0,0,0,772,200,0,0,0,0,0,41904,246620,1747154,626174,0,3232,3044,2172,63744,1706346,883126,188,0,0,0,941880,566832,217220,159240,123316,100094,121204,361784,70282,0,2797080,64,758,102,6,1110452,34550,212894,325346,217760,246340,na,na,na,na,na,na,71500,35492.32,2797080,2797080,2796928,20144,112,33948,371080,2661852,1209600,100644,2,62,0,2085255.36,0,574342.08,0,0,0,0,0,7456,537608,1656582,431154,23918,4970,164,4,10,2797080,na,4752,512,102486,205608,217762,1708930,415160,6490,152,0,684,508,2100538,3602,0,28,0,0,2102114,2024,298,0,0,0,0,0,0,0,0,21640,42340,6982,0,0,69062,18972,9300,998,0,0,0,0,5492360,1240.08,1314,588800,557860,289698,137930,259530,208764,198634,150414,257770,12452,0,0
neg,39166,na,962,812,0,0,0,0,0,0,99286,2207478,1625194,233988,6928,0,1756258,0,0,0,808,1174,4253432,3764610,1612322,373742,0,0,0,0,2734,672,0,0,0,0,0,188,4049374,123312,0,0,4702,1880,2590,9854,1883990,2247098,22704,56,0,0,2195184,905492,372196,228008,195024,220834,56136,0,0,0,5867462,0,294,1286,12,1756258,60566,1232178,379008,301720,365220,364540,260220,na,na,na,na,310920,39166.91,5867462,5867462,5840906,12445,970,95408,1017880,4172874,1209600,217824,0,546,0,2998909.44,0,1168456.32,0,0,0,0,1426,628096,1935650,1321234,252890,26324,6942,312,594,656,5867462,na,8260,994,7012,777674,322574,1896708,1121486,38120,46,0,1368,1432,2985248,72214,46,76220,0,0,3062552,4252,582,0,0,0,0,0,0,0,0,28254,21402,4818,0,0,186912,40960,25180,4692,0,0,0,0,0,2197.86,2444,1256816,1194094,552838,220776,461824,267388,126150,52418,40552,18,0,0
neg,6,0,4,4,0,0,0,0,0,624,3458,984,1752,0,0,0,964,0,0,0,1272,2490,10490,10382,8286,566,0,0,0,0,68,56,0,0,0,0,0,0,0,958,5860,0,80,478,430,46,16,1824,3470,474,0,0,5740,246,76,20,30,156,396,48,14,92,20078,0,6,0,0,964,104,5638,2644,na,na,na,na,na,na,na,na,8180,6.94,20078,20078,21488,25,26,1974,19920,6848,1209600,270,2,4,0,1946.88,0,3911.04,0,10,0,452,3600,520,1418,298,530,0,0,0,0,0,20078,0,1020,14,10,4,2,2322,2922,476,48,0,4,72,1958,88,0,0,0,0,2098,56,52,0,0,0,0,0,0,0,0,174,0,0,0,0,42,12,6540,646,0,8,0,0,0,0.62,34,5280,1408,98,30,2,0,0,0,0,0,0,0
neg,38660,na,0,na,0,0,0,0,0,0,6644,718554,1622714,313912,20566,0,1099738,0,0,0,0,0,2325382,1969390,569176,296758,0,0,0,0,0,0,0,0,0,0,0,359152,2117836,158562,46840,0,3318,1676,1584,117050,2070186,488524,52,0,0,0,1023704,668286,236684,182632,154422,128418,172958,115144,142,0,2895154,262,496,222,0,1099738,34312,289844,277196,235820,252880,na,na,na,na,na,na,74860,38660.62,2890546,2895154,2882230,14945,16222,42642,465140,2682390,1209600,0,na,na,na,2302560,0,379084.8,0,0,0,0,0,82894,1399070,926680,255986,15182,2540,38,na,8,2895154,na,4094,530,76402,225350,193748,1737380,419054,25500,332,0,na,na,na,na,na,na,na,na,na,2086,92,0,0,0,0,0,0,0,0,17938,0,0,0,0,0,0,0,0,0,46504,0,0,0,1057.3,1178,402586,467552,340170,223484,527944,415270,204676,73632,27076,0,0,0
